2025-12-14 13:51:25,597 - INFO - risk_monitor - Connected ccxt exchange 'kraken' (id=kraken, 1405 markets)
2025-12-14 13:51:28,784 - INFO - risk_monitor - Connected ccxt exchange 'bitget_spot' (id=bitget, 1396 markets)
2025-12-14 13:51:31,775 - INFO - risk_monitor - Connected ccxt exchange 'bitget_futures' (id=bitget, 1396 markets)
2025-12-14 13:51:31,775 - INFO - risk_monitor - Building dynamic trading universe from exchange markets
2025-12-14 13:51:31,776 - INFO - risk_monitor - Capping symbols for kraken from 587 to 120
2025-12-19 11:48:35,250 - WARNING - risk_monitor - Failed to fetch ticker for ACA/USDT on bitget_futures: bitget {"code":"40034","msg":"Parameter ACAUSDT does not exist","requestTime":1766141315107,"data":null}
2025-12-19 11:48:51,525 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766141331399,"data":null}
2025-12-19 11:49:00,616 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766141340498,"data":null}
2025-12-19 11:49:17,894 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766141357774,"data":null}
2025-12-19 11:49:26,344 - INFO - risk_monitor - Risk score 75.0 (TRADE) | spreads 125.3bps | volume $786370655 | latency kraken:942ms, bitget_spot:271ms, bitget_futures:269ms
2025-12-19 11:55:51,439 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766141751319,"data":null}
2025-12-19 11:56:03,705 - WARNING - risk_monitor - Failed to fetch ticker for ACA/USDT on bitget_spot: bitget {"code":"40034","msg":"Parameter ACAUSDT does not exist","requestTime":1766141763586,"data":null}
2025-12-19 11:56:19,938 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766141779797,"data":null}
2025-12-19 11:56:29,106 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766141788984,"data":null}
2025-12-19 11:56:46,530 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766141806414,"data":null}
2025-12-19 11:56:56,769 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766141816648,"data":null}
2025-12-19 11:57:09,068 - WARNING - risk_monitor - Failed to fetch ticker for ACA/USDT on bitget_futures: bitget {"code":"40034","msg":"Parameter ACAUSDT does not exist","requestTime":1766141828947,"data":null}
2025-12-19 11:57:25,425 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766141845309,"data":null}
2025-12-19 11:57:34,656 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766141854535,"data":null}
2025-12-19 11:57:52,127 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766141872009,"data":null}
2025-12-19 11:58:00,497 - INFO - risk_monitor - Risk score 81.0 (TRADE) | spreads 130.4bps | volume $787677373 | latency kraken:948ms, bitget_spot:272ms, bitget_futures:274ms
2025-12-19 12:04:28,388 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766142268220,"data":null}
2025-12-19 12:04:51,358 - WARNING - risk_monitor - Failed to fetch ticker for ACA/USDT on bitget_spot: bitget {"code":"40034","msg":"Parameter ACAUSDT does not exist","requestTime":1766142291109,"data":null}
2025-12-19 12:05:10,784 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766142310653,"data":null}
2025-12-19 12:05:20,591 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766142320470,"data":null}
2025-12-19 12:05:39,221 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766142339072,"data":null}
2025-12-19 12:05:49,743 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766142349592,"data":null}
2025-12-19 12:06:02,512 - WARNING - risk_monitor - Failed to fetch ticker for ACA/USDT on bitget_futures: bitget {"code":"40034","msg":"Parameter ACAUSDT does not exist","requestTime":1766142362360,"data":null}
2025-12-19 12:06:19,904 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766142379771,"data":null}
2025-12-19 12:06:29,604 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766142389481,"data":null}
2025-12-19 12:06:48,553 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766142408424,"data":null}
2025-12-19 12:06:57,747 - INFO - risk_monitor - Risk score 81.0 (TRADE) | spreads 128.4bps | volume $787940754 | latency kraken:947ms, bitget_spot:347ms, bitget_futures:288ms
2025-12-19 12:13:22,764 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766142802648,"data":null}
2025-12-19 12:13:34,378 - WARNING - risk_monitor - Failed to fetch ticker for ACA/USDT on bitget_spot: bitget {"code":"40034","msg":"Parameter ACAUSDT does not exist","requestTime":1766142814261,"data":null}
2025-12-19 12:13:50,528 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766142830410,"data":null}
2025-12-19 12:13:59,359 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766142839234,"data":null}
2025-12-19 12:14:16,145 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766142856027,"data":null}
2025-12-19 12:14:26,421 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766142866276,"data":null}
2025-12-19 12:14:38,319 - WARNING - risk_monitor - Failed to fetch ticker for ACA/USDT on bitget_futures: bitget {"code":"40034","msg":"Parameter ACAUSDT does not exist","requestTime":1766142878174,"data":null}
2025-12-19 12:14:54,286 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766142894166,"data":null}
2025-12-19 12:15:03,428 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766142903299,"data":null}
2025-12-19 12:15:20,636 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766142920511,"data":null}
2025-12-19 12:15:28,959 - INFO - risk_monitor - Risk score 81.0 (TRADE) | spreads 128.6bps | volume $790408046 | latency kraken:955ms, bitget_spot:262ms, bitget_futures:267ms
2025-12-19 12:21:54,154 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766143314036,"data":null}
2025-12-19 12:22:06,764 - WARNING - risk_monitor - Failed to fetch ticker for ACA/USDT on bitget_spot: bitget {"code":"40034","msg":"Parameter ACAUSDT does not exist","requestTime":1766143326645,"data":null}
2025-12-19 12:22:24,090 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766143343944,"data":null}
2025-12-19 12:22:33,702 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766143353586,"data":null}
2025-12-19 12:22:51,863 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766143371719,"data":null}
2025-12-19 12:23:02,688 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766143382538,"data":null}
2025-12-19 12:23:15,114 - WARNING - risk_monitor - Failed to fetch ticker for ACA/USDT on bitget_futures: bitget {"code":"40034","msg":"Parameter ACAUSDT does not exist","requestTime":1766143394989,"data":null}
2025-12-19 12:23:31,669 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766143411515,"data":null}
2025-12-19 12:23:41,247 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766143421129,"data":null}
2025-12-19 12:23:59,127 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766143439009,"data":null}
2025-12-19 12:24:08,054 - INFO - risk_monitor - Risk score 81.0 (TRADE) | spreads 136.6bps | volume $791869550 | latency kraken:949ms, bitget_spot:286ms, bitget_futures:277ms
2025-12-19 12:30:33,221 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766143833075,"data":null}
2025-12-19 12:30:45,483 - WARNING - risk_monitor - Failed to fetch ticker for ACA/USDT on bitget_spot: bitget {"code":"40034","msg":"Parameter ACAUSDT does not exist","requestTime":1766143845339,"data":null}
2025-12-19 12:31:02,260 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766143862141,"data":null}
2025-12-19 12:31:11,719 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766143871573,"data":null}
2025-12-19 12:31:29,789 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766143889670,"data":null}
2025-12-19 12:31:40,446 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766143900326,"data":null}
2025-12-19 12:31:52,408 - WARNING - risk_monitor - Failed to fetch ticker for ACA/USDT on bitget_futures: bitget {"code":"40034","msg":"Parameter ACAUSDT does not exist","requestTime":1766143912282,"data":null}
2025-12-19 12:32:08,400 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766143928280,"data":null}
2025-12-19 12:32:17,702 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766143937578,"data":null}
2025-12-19 12:32:34,962 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766143954828,"data":null}
2025-12-19 12:32:43,558 - INFO - risk_monitor - Risk score 66.0 (TRADE_WITH_CAUTION) | spreads 133.6bps | volume $793866631 | latency kraken:953ms, bitget_spot:281ms, bitget_futures:272ms
2025-12-19 12:39:08,556 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766144348439,"data":null}
2025-12-19 12:39:20,568 - WARNING - risk_monitor - Failed to fetch ticker for ACA/USDT on bitget_spot: bitget {"code":"40034","msg":"Parameter ACAUSDT does not exist","requestTime":1766144360449,"data":null}
2025-12-19 12:39:36,502 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766144376387,"data":null}
2025-12-19 12:39:45,959 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766144385830,"data":null}
2025-12-19 12:40:03,323 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766144403207,"data":null}
2025-12-19 12:40:13,498 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766144413381,"data":null}
2025-12-19 12:40:25,099 - WARNING - risk_monitor - Failed to fetch ticker for ACA/USDT on bitget_futures: bitget {"code":"40034","msg":"Parameter ACAUSDT does not exist","requestTime":1766144424984,"data":null}
2025-12-19 12:40:41,041 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766144440926,"data":null}
2025-12-19 12:40:50,226 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766144450106,"data":null}
2025-12-19 12:41:07,427 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766144467311,"data":null}
2025-12-19 12:41:15,885 - INFO - risk_monitor - Risk score 67.0 (TRADE_WITH_CAUTION) | spreads 137.9bps | volume $793964507 | latency kraken:950ms, bitget_spot:274ms, bitget_futures:269ms
2025-12-19 12:47:40,936 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766144860797,"data":null}
2025-12-19 12:47:52,938 - WARNING - risk_monitor - Failed to fetch ticker for ACA/USDT on bitget_spot: bitget {"code":"40034","msg":"Parameter ACAUSDT does not exist","requestTime":1766144872815,"data":null}
2025-12-19 12:48:09,629 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766144889512,"data":null}
2025-12-19 12:48:18,908 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766144898785,"data":null}
2025-12-19 12:48:36,757 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766144916638,"data":null}
2025-12-19 12:48:47,120 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766144926992,"data":null}
2025-12-19 12:48:58,990 - WARNING - risk_monitor - Failed to fetch ticker for ACA/USDT on bitget_futures: bitget {"code":"40034","msg":"Parameter ACAUSDT does not exist","requestTime":1766144938870,"data":null}
2025-12-19 12:49:14,813 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766144954690,"data":null}
2025-12-19 12:49:24,109 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766144963991,"data":null}
2025-12-19 12:49:41,020 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766144980901,"data":null}
2025-12-19 12:49:49,307 - INFO - risk_monitor - Risk score 68.0 (TRADE_WITH_CAUTION) | spreads 133.3bps | volume $796094899 | latency kraken:949ms, bitget_spot:275ms, bitget_futures:267ms
2025-12-19 12:56:22,508 - WARNING - risk_monitor - Failed to fetch ticker for 0G/USDT on bitget_spot: bitget GET https://api.bitget.com/api/v2/spot/market/tickers?symbol=0GUSDT
2025-12-19 12:56:41,313 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766145401126,"data":null}
2025-12-19 12:56:56,091 - WARNING - risk_monitor - Failed to fetch ticker for ACA/USDT on bitget_spot: bitget {"code":"40034","msg":"Parameter ACAUSDT does not exist","requestTime":1766145415962,"data":null}
2025-12-19 12:57:12,012 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766145431895,"data":null}
2025-12-19 12:57:20,920 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766145440792,"data":null}
2025-12-19 12:57:37,743 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766145457620,"data":null}
2025-12-19 12:57:47,808 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766145467679,"data":null}
2025-12-19 12:58:00,169 - WARNING - risk_monitor - Failed to fetch ticker for ACA/USDT on bitget_futures: bitget {"code":"40034","msg":"Parameter ACAUSDT does not exist","requestTime":1766145480060,"data":null}
2025-12-19 12:58:16,952 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766145496390,"data":null}
2025-12-19 12:58:26,062 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766145505931,"data":null}
2025-12-19 12:58:43,291 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766145523175,"data":null}
2025-12-19 12:58:51,802 - INFO - risk_monitor - Risk score 70.0 (TRADE) | spreads 142.2bps | volume $793066107 | latency kraken:948ms, bitget_spot:331ms, bitget_futures:276ms
2025-12-19 13:05:16,837 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766145916714,"data":null}
2025-12-19 13:05:28,413 - WARNING - risk_monitor - Failed to fetch ticker for ACA/USDT on bitget_spot: bitget {"code":"40034","msg":"Parameter ACAUSDT does not exist","requestTime":1766145928298,"data":null}
2025-12-19 13:05:44,339 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766145944215,"data":null}
2025-12-19 13:05:53,384 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766145953260,"data":null}
2025-12-19 13:06:10,335 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766145970207,"data":null}
2025-12-19 13:06:20,691 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766145980551,"data":null}
2025-12-19 13:06:33,091 - WARNING - risk_monitor - Failed to fetch ticker for ACA/USDT on bitget_futures: bitget {"code":"40034","msg":"Parameter ACAUSDT does not exist","requestTime":1766145992972,"data":null}
2025-12-19 13:06:49,361 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766146009242,"data":null}
2025-12-19 13:06:58,480 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766146018363,"data":null}
2025-12-19 13:07:16,166 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766146036046,"data":null}
2025-12-19 13:07:24,427 - INFO - risk_monitor - Risk score 72.0 (TRADE) | spreads 139.6bps | volume $790622413 | latency kraken:947ms, bitget_spot:265ms, bitget_futures:273ms
2025-12-19 13:13:49,572 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766146429437,"data":null}
2025-12-19 13:14:01,610 - WARNING - risk_monitor - Failed to fetch ticker for ACA/USDT on bitget_spot: bitget {"code":"40034","msg":"Parameter ACAUSDT does not exist","requestTime":1766146441485,"data":null}
2025-12-19 13:14:18,558 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766146458439,"data":null}
2025-12-19 13:14:27,709 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766146467573,"data":null}
2025-12-19 13:14:45,259 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766146485135,"data":null}
2025-12-19 13:14:55,602 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766146495461,"data":null}
2025-12-19 13:15:07,543 - WARNING - risk_monitor - Failed to fetch ticker for ACA/USDT on bitget_futures: bitget {"code":"40034","msg":"Parameter ACAUSDT does not exist","requestTime":1766146507415,"data":null}
2025-12-19 13:15:23,865 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766146523738,"data":null}
2025-12-19 13:15:33,214 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766146533095,"data":null}
2025-12-19 13:15:50,317 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766146550197,"data":null}
2025-12-19 13:15:58,619 - INFO - risk_monitor - Risk score 72.0 (TRADE) | spreads 128.6bps | volume $793000942 | latency kraken:949ms, bitget_spot:274ms, bitget_futures:269ms
2025-12-19 13:22:23,609 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766146943487,"data":null}
2025-12-19 13:22:35,315 - WARNING - risk_monitor - Failed to fetch ticker for ACA/USDT on bitget_spot: bitget {"code":"40034","msg":"Parameter ACAUSDT does not exist","requestTime":1766146955196,"data":null}
2025-12-19 13:22:51,564 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766146971443,"data":null}
2025-12-19 13:23:01,487 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766146981371,"data":null}
2025-12-19 13:23:18,523 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766146998380,"data":null}
2025-12-19 13:23:28,906 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766147008788,"data":null}
2025-12-19 13:23:40,731 - WARNING - risk_monitor - Failed to fetch ticker for ACA/USDT on bitget_futures: bitget {"code":"40034","msg":"Parameter ACAUSDT does not exist","requestTime":1766147020610,"data":null}
2025-12-19 13:23:56,711 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766147036576,"data":null}
2025-12-19 13:24:05,726 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766147045599,"data":null}
2025-12-19 13:24:23,377 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766147063234,"data":null}
2025-12-19 13:24:31,957 - INFO - risk_monitor - Risk score 67.0 (TRADE_WITH_CAUTION) | spreads 125.6bps | volume $791276959 | latency kraken:949ms, bitget_spot:270ms, bitget_futures:271ms
2025-12-19 13:30:57,036 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766147456915,"data":null}
2025-12-19 13:31:08,782 - WARNING - risk_monitor - Failed to fetch ticker for ACA/USDT on bitget_spot: bitget {"code":"40034","msg":"Parameter ACAUSDT does not exist","requestTime":1766147468663,"data":null}
2025-12-19 13:31:24,997 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766147484862,"data":null}
2025-12-19 13:31:34,279 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766147494144,"data":null}
2025-12-19 13:31:51,384 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766147511249,"data":null}
2025-12-19 13:32:01,342 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766147521215,"data":null}
2025-12-19 13:32:13,122 - WARNING - risk_monitor - Failed to fetch ticker for ACA/USDT on bitget_futures: bitget {"code":"40034","msg":"Parameter ACAUSDT does not exist","requestTime":1766147532992,"data":null}
2025-12-19 13:32:29,285 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766147549169,"data":null}
2025-12-19 13:32:38,337 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766147558203,"data":null}
